FundID,Amount,FundCloseDate,FundCloseType,RowID,LastUpdated
16925-95F,92.63099059,02/28/2022,Final Close,2009a7f9e503ecc664fd454430f6e9790abbe23fb7a4fc150f12684a3a60b76e,12/09/2024
16942-15F,15.0,11/14/2019,First Close,adb5c63e1339f0e3ca7fe0fed5e80c29bfd5ddfa9b9f310649a24bbec16797df,12/09/2024
16953-67F,250.0,12/18/2019,Final Close,ad5513cd2c331e003cb80309d6434330b4e18a649c433189605d173063f438b7,12/09/2024
16973-02F,35.01678471,06/24/2018,Final Close,245d556c03c700a17aaf4476635f2b9fe683e8de8ea2461131aac49c036f241c,12/09/2024
17007-22F,,01/15/2020,First Close,bd94933d7c4cc18b9ea889d7317260121adc1d1422d6aa7ba0d96dfa1e2f9fc8,12/09/2024
17017-30F,25.0,12/09/2020,Final Close,bab16174b326e5e4c8a65e7400ee070608f1f91093079ba117497dfc4dfd12b1,12/09/2024
17019-28F,120.0,02/16/2021,First Close,410305df52b1b831698a43dc372f784a2fefdd8d71464dec909547ff0a6b6af0,12/09/2024
17033-59F,22.0,04/30/2021,Final Close,53cd907022181f3941c37b817f8af75897db820c5406e93773bc3e9c6505fbbe,12/09/2024
17033-59F,22.0,02/02/2020,First Close,55a1c08f41b58ee6694f523a971a9dcc419d374d5e6a429c2c8bce74bf8b16b2,12/09/2024
17033-95F,,01/29/2020,First Close,199d1d5ab6f45b9effeb6bf3677347422c909cb5bd92c7e5aee8a8e5ea654384,12/09/2024
17036-83F,,02/04/2020,Final Close,4bb597632d5b95e7fa569425f694a277a4e5daeb52e5bf19d1046f3feef78515,12/09/2024
17052-94F,8.0,09/01/2018,Final Close,ed23fa2a1c8c2e551f45b4af6492abb9aee65a785d2b8bbaeed6313cbed3dd07,12/09/2024
17126-20F,34.14795724,10/29/2019,Final Close,32600621db04101c3ac95d919c6821ac5664657ca4ff4d2c54b87b35a8f66ef4,12/09/2024
17199-01F,45.35414199,01/01/2016,Final Close,aee529965b0ad1b471c2693f18a1eb5e0247009089d065dbe2dfb8f2e3e9e6e4,12/09/2024
17240-14F,368.0,10/06/2020,Final Close,01d3025bdd31aeb2a54572f10f67ab85ec1c9ae70f8fae623d895a631619172c,12/09/2024
17246-17F,100.0,07/07/2021,Final Close,de2fdc2bf1bd73663f03956be2f23dd8c92f4b857cc1b33679fe09abd8f62285,12/09/2024
17254-63F,1.5,01/01/2017,Final Close,8da1236e2d4ceb05a2da6e2e6fdfe415e2776ded0522b5cbc34f9672d0165815,12/09/2024
17254-72F,7.8,01/01/2019,Final Close,f5cd933cc0c1c8cc413c639bdd2ab58ddb2be34e8cada9bd5eeed0726629202b,12/09/2024
17286-31F,100.0,01/01/2018,Final Close,ed3ba54691238af8afd9f272e3bd09fe526b9cc4b4ea8bc68db93393c0135167,12/09/2024
17297-20F,12.970601,09/30/2018,Final Close,1545db70bb12468154998282b25e8ca214ef2667e3ef2d0bd427c6dd76560f13,12/09/2024
17355-88F,6.0,,First Close,f9faff555d3e4bf6968a228ec5721d5c7571dc883d14cf928ad6201ca25a2943,12/09/2024
17484-31F,100.97,04/16/2020,Final Close,46ea97b4ef99584634414b95be621e90574dbdbde8e96d764051e2fc9165af7a,12/09/2024
17484-94F,80.0,08/06/2021,Final Close,65850d9ba012dee5fa61f1750ce20af1967977728c40c1d0ff3f21661656fbf8,12/09/2024
17502-40F,,12/01/2019,First Close,6bc9afb0606a5d0637fdd9b812e02195c0565985472768d3f8718ada2ec009a4,12/09/2024
17529-67F,,04/11/2022,First Close,78fc7c6b28f1d605abe46dc764a0f696670850ee1c718990c5b900d61ae96d19,12/09/2024
17646-67F,32.0,05/26/2020,First Close,e3cbf5ea81b4e11410e9b72bc418e419e5fbd98c83886d3c3e6d05fab7917e04,12/09/2024
17660-17F,35.0,09/16/2020,Final Close,5bc75d6ce298fc75c2411136fbeec515ef5e9fc7b684cf11b30cbd9eb0056c6b,12/09/2024
17674-84F,40.0,01/07/2020,Final Close,789eddb9f34d235983cc9cdb04364c962a5901ff945e1a362a8940c663baccfd,12/09/2024
17684-02F,817.865,08/14/2020,Final Close,a4e118195116601ed9e20db7e5beb55023c2b0fb150c850ea4916a14da0052c2,12/09/2024
17699-05F,465.0,10/15/2020,Final Close,4e44f9d46c01280a0d5f5db8d818d6b38f95c92d18e869bdea423ad1d0c1fc04,12/09/2024
17722-00F,60.31450637,09/22/2023,First Close,f5acba984eba9146adbd9960ae4031d3e0e6388727ac90e40116244b4ec057e3,12/09/2024
17722-00F,60.22421233,09/30/2023,Final Close,a20adb1d6a2ab934e1af522b8dda1247e3107021a4a1ddc1a682c7afeec8f6b9,12/09/2024
17764-39F,130.0,10/01/2020,Final Close,3ca17a9a165e7de5592fb258dd97dc25c3341ba4012abd14eeaadfc2481827f1,12/09/2024
17771-32F,84.6398685,06/17/2020,First Close,f6d6fd8293c2b60d2e90e086a98ceadd6b64868cf03720c4ff7eec318645e14d,12/09/2024
17779-33F,91.4201241,12/31/2020,Final Close,f6efb301c3fafb548ae971915ea04ae4e6204f275f20b6b12fa6cc95dba43fd2,12/09/2024
17793-64F,14.07282462,05/03/2016,First Close,c40773e3e46dff421634b9e1c0a7cfce899a784b7dbc673653ace317fa1010ff,12/09/2024
17803-27F,50.0,06/29/2020,Final Close,cbd513b77676b204a9c711e935a72730e56ee8383b4385629036ed6f7d3620df,12/09/2024
17808-31F,46.60006661,05/07/2019,Final Close,e0a55a71f81869719b66213171b20c1b9cd4e77a77de47f06608a61c8b008faf,12/09/2024
17811-73F,165.0,02/17/2021,Final Close,621cbfd721c23828f3d6441e61e81d552e82129fb8e27a642d5f84212c2f714c,12/09/2024
17857-99F,25.2,08/01/2022,Final Close,8d9ba76c869b77c56462219097afbc5ec684d34b7fd0d2f169b14054a2a09797,12/09/2024
17870-32F,,06/17/2020,First Close,6a8eef914ee24cbadc3b74d013cafa61a76ac26ad8dc0c3a9e1cf531193a3b9d,12/09/2024
17870-32F,123.0,12/17/2021,Final Close,fdb684e63141b7a8bf18192a55526ab4b832872e5967a49b116ccffe059118a5,12/09/2024
17871-40F,200.5,05/04/2021,Final Close,34ac1ac236c330a9da1bf4effbe8770aadb0afa18da7347d67e780640b6124bb,12/09/2024
17873-38F,35.0,02/09/2021,First Close,3572e46e099e1ff112b6dfddad0fb272b055b34af5ad50129ab4198b3dfdc308,12/09/2024
17873-38F,115.0,01/26/2023,Final Close,db62c8bd5f0c27c96a28021bf9c4632c2f48d844af4944ab59e6c6ff2ee8231e,12/09/2024
17882-38F,18.0,03/19/2018,Final Close,229c613d3f0a0815e34fccf620db0cf3690ff64eeee43454ee78fb7e41e9d3ef,12/09/2024
17893-00F,30.0,07/15/2020,Final Close,b6567a7633156c0985a60b11e99e90b5072d0ea4163aa37cb5418dfe0090d42b,12/09/2024
17917-75F,110.0,08/03/2020,Final Close,1ecefed3aadfca68eda891466175c25d99ce21bb7a61ef7caea96ed9a1fb0e63,12/09/2024
17982-46F,1000.0,09/15/2020,Final Close,0b26be165cd24a53ac3681a086435c1b116577b3f7ad62ba13b4b4fe610d7575,12/14/2024
18032-86F,185.0,06/04/2021,Final Close,f5ae6fdac6b48cd66e7ba4c74bf963653449e73ed4441aecfd61a6c822ba1a33,12/09/2024
18039-88F,394.55054305,01/20/2021,Final Close,a30d99900d289e89a9fc8d88f1c93a9e95dae30b3d51b3d496ac07d3cfd1e236,12/09/2024
18039-88F,,09/12/2019,First Close,3a7673dede59b688518bc4a4b23e1905e9dedbdee0e1b7f652b18bc2d9f95e0e,12/09/2024
18088-48F,0.7,11/11/2020,First Close,e5df8abab43a56e746a28e3703a7eb22f91d43a55f08ff89744fae04ae4f6115,12/09/2024
18088-66F,690.0,11/10/2021,Final Close,96aa5561d646e54c77548447bb3eb3ee26c9721237b4c6816fe0db857d0427c8,12/09/2024
18130-06F,20.0,07/01/2021,Final Close,aacddc5e060530d78653010a9358052b2c0d3e8111687b2926e52dcfb37532c1,12/09/2024
18162-28F,60.0,02/18/2022,Final Close,a258dc9e3d22c855bd6540601b5ca07764d6edb6d340814a4632e2c1538dc726,12/09/2024
18214-48F,,12/10/2020,First Close,85caa61fb62d7dc0cd37b8dc6b7842e7610fe31da0dcacf6039f4da3bbc6bfc0,12/09/2024
18236-35F,80.0,12/31/2021,Final Close,8808d88956cb60454d11bfc014891f302f1e5a3856fb659fc5b5a17cc61f5a5d,12/11/2024
18237-52F,120.0,11/12/2020,Final Close,27ec8ab187dc55be3084e088ba01fbdc78eadce671b934d7961e4f3a5df58293,12/09/2024
18269-38F,6655.2971,03/31/2021,Final Close,4262308309357f2ce0bbf664b8fc026197e36f1013d9791310b6c81b53219016,12/09/2024
18278-38F,20.0,01/31/2022,First Close,0aa849f30e605772ed476aa854e2aab280c7cd2d599bafbdee5794aef69e384f,12/09/2024
18315-37F,4.11542092,01/30/2021,Final Close,7d0a111f528f9b3d51f540b7eb65d977f4515184f02913a88c631b8119252f7e,12/09/2024
18315-82F,,08/12/2022,First Close,37c44ac01ccb8ee6038ba7bc893aa320791522178734ac59aec3f27e61d49174,12/09/2024
18355-06F,150.0,02/24/2021,Final Close,01d079e8536fd915c4ff056eb175611cca4fc2b36014410d85793f335483592d,12/09/2024
18355-33F,195.0,03/25/2021,Final Close,c031a0d19c6937474504281b38d985551ec774b4e16c2566c5b61e9359b91c1d,12/09/2024
18367-93F,45.15,01/28/2022,Final Close,6184743e83a1d215619b4b709e526c1070113e77dc2294ea62f80e10f84edbc8,12/09/2024
18367-93F,50.0,03/17/2021,First Close,bfa255fb8ea513d34117c2d0af7b31813256ce1f866794f10bec60af6a4b0b1d,12/09/2024
18392-32F,24.12445767,01/29/2021,Final Close,75560c5ac41cb17f7e1c7daad867f8bf8e8853e93b142510b0dc5e54ea810821,12/09/2024
18392-50F,25.02656947,01/29/2021,Final Close,cabbb4915b1696e17301d2478196a973b03dcfc71ff45a9f80119986d44812f4,12/09/2024
18395-74F,80.0,03/10/2021,First Close,a278f1f19bbb1c8edaf195e1b474cc8d13e5b65ed78d409dac2d5f55908baf7d,12/09/2024
18396-37F,14.5,09/30/2020,Final Close,46f8bfb3e9965d91a94e6b0cc0b53093cd8f1faf4cc85b5f27da41329627fe63,12/09/2024
18397-36F,10.0,04/30/2021,First Close,f5f0b715327d57a42e4f7dea2c77e753c8dd870f59a7c2723b078671997f7e56,12/09/2024
18402-85F,,03/31/2021,First Close,0df47ec4290194be6c263dc0f58bb01aa1b93b60c41292563fc5b3c8af10a8de,12/09/2024
18414-73F,3.5,03/01/2021,Final Close,c3f7e90c96cd0b186ea2de18b042aaeb25e6558ecbcfcc7cb9e02038a08e396d,12/09/2024
18442-99F,3.0,01/01/2022,Final Close,9ee9602f7eb589dc350156c492a2b517d28cea1e2e55711588638eae31774399,12/09/2024
18444-07F,,06/11/2021,First Close,ea487ba28bce5dfb95e03ad231cd1e44b265d73b0e1ffb38ed48deff2781da46,12/09/2024
18444-07F,26.0,09/09/2022,Final Close,4dcce074b234c193cef4d240e8aa90d520bb3d9f946ffd849df349f411400b89,12/09/2024
18459-10F,41.04,05/23/2022,Final Close,8f430673ed7a0776556520dfa060bbbc01585f0c49b876f79adeeb7a5de6aea0,12/09/2024
18460-99F,64.17,04/26/2021,First Close,c232d9f9491bb8730b0e19ffb3b73221b3bdc1c6f11cfe128e0916a293b28f41,12/09/2024
18460-99F,127.0,11/25/2022,Final Close,f3463532ce60f92266a6f3215bf68e90a1d74bea06f4d3f4a5bd6fc7c5a5ef49,12/09/2024
18462-25F,35.0,03/29/2021,Final Close,9af7180970d93d17aa7bf883d18de1beb7b0c9c6276f36b98d49029e23962161,12/09/2024
18470-17F,,03/31/2021,First Close,eb743f8a45b3ae8c31797a07d374d5511234601c2b8fd5c311b5607739cd625a,12/09/2024
18471-16F,134.0,03/31/2021,Final Close,2e8ee0347663d1d4b786deb1822900abca8b25bd3895086b34163a2910bab4f9,12/09/2024
18474-13F,6.25,08/13/2013,Final Close,b6b23e8bab6e0ca994933b6ec684b6a2fa36a07b0da70cc92ad8c802578d3773,12/09/2024
18476-38F,,04/06/2021,First Close,03a4a99f4bfc572870d736c3de9aee6da665f41c6a5ba1123df5a6ffd27aec9e,12/09/2024
18476-38F,20.0,11/30/2021,Final Close,c242e0fd593fff9f1df17ed526e938f812cb4cdb2b8d6e38abaef0c001975686,12/09/2024
18476-92F,20.0,12/31/2021,Final Close,95398b5de550fcc320b997f21aef73dab7f108e2a1f20961fb5193b71d3235c6,12/09/2024
18476-92F,,04/03/2021,First Close,761dffd7e694995627a53fead030594d1414b0c2dc2de67f1ab54402e63c641c,12/09/2024
18484-21F,225.0,03/30/2021,Final Close,f6ba302651a9dbcd92b4695504150e7dadb88eacdf95d8dfc8c91c1923309698,12/09/2024
18492-13F,655.0,07/21/2022,Final Close,3f3934c2807bf1bf19ca85371e7b94a3f0c40e4c99a81f0672b35b21f92a974d,12/09/2024
18492-13F,148.0,05/13/2021,First Close,d9ffafc61cc253a0003f29b82a438fa46a27191a3115811452e3e003dfca75cb,12/09/2024
18492-31F,100.0,12/01/2021,First Close,2aeb32863aa50c884c66219e71678143b9324955fd94e67717d98b8e8d65b4b0,12/09/2024
18516-25F,528.0,06/02/2021,Final Close,f0772f111b327552a03e36abca62d33b54f5a7e87d108e2e0b042516fe99ab47,12/09/2024
18638-20F,26.0,02/02/2022,Final Close,35193090450e3ff805636c9127c28a89b31ffe1ef1724b48832703a09c560e92,12/09/2024
18655-48F,2200.0,06/24/2021,Final Close,8a9a41a564e930870fac6385a29346758f7297335067a3f69ca61bf12b2e03da,12/09/2024
18655-84F,35.0,04/30/2021,Final Close,c38709abab97aef0fb2421fb4e1a7805b896e4cb5e948ec72462744309cc635c,12/09/2024
18681-13F,12700.0,03/01/2022,Final Close,884e6be8f81ccfefd7e5777ecbc2b0982dc75bc7563fa8f6ea8ded5cf0c25d19,12/09/2024
18681-13F,8800.0,10/25/2021,First Close,4f0f97a15fb9667066ff3482fb6867393e1789557a3415b92d57dfc228306188,12/09/2024
18705-79F,25.0,01/01/2023,First Close,17ab606244b506f75ea13c260993a77d195b6c1e5f25be0b2cd827732ff92d8a,12/09/2024
18755-38F,4.62,05/07/2021,Final Close,8359cc62c1c074f1fa281beba9f86e1873fc6818a972bfbe37f9fc07944b6c70,12/09/2024
18823-51F,475.0,05/24/2021,Final Close,ed5253d575ead5b565356f73ee3df67c3f384d058628862d7979fb3ad2b4f2f1,12/09/2024
18823-60F,525.0,05/24/2021,Final Close,2905c834ecf1d0d0d3b3af710beee8b822cb9aff0a7c3a424145773aace15470,12/09/2024
18826-84F,20.0,,First Close,045fdd98fdce0abef128672338d9a8293919f12d0c2d405118027d91f8a99b90,12/09/2024
18828-37F,100.0,02/14/2020,Final Close,9f9a95b19a5f0c7bd17381a15e12fc2bd3817c97bf433802a78fdadc920d58c5,12/09/2024
18895-96F,13.45,06/01/2021,First Close,44896fd6ba68db445f32c0b5a73bf8c68d71c976329d41480f076fb4df9b5fef,12/09/2024
18895-96F,61.02,04/21/2022,Final Close,b59aecf861a3278e76a51a4f319c94f2fe749eff3963e45ddc643ad91b09cace,12/09/2024
18917-92F,120.0,11/30/2021,Final Close,0ffc573d3be0caa415a47d8dddcbbabfe93d65913f0290ea838ad6ea14ceb483,12/09/2024
18917-92F,40.0,06/04/2021,First Close,744090f3716aa57adc931d43a4d7eafe131fb5edbbe67872659ebde09caad722,12/09/2024
18959-05F,18.0,05/21/2021,First Close,91c224154c9fd021bc3e3b099699984555b81b469b833782decd9bba3985bf5b,12/09/2024
18996-22F,9.99,04/27/2021,Final Close,4267a75e276e41279488cf6f30867422cf61196f747e6facf5b7b17a28e55dc2,12/09/2024
19000-27F,33.0,06/17/2021,Final Close,d15baadf38da4d00da5ca1678c01ebb3cd0c260cbe6be8393f7d510defab2bbd,12/09/2024
19014-13F,,01/01/2022,First Close,b7c953fddacf55b64a916466bf6386fe25d3ecd496f6ff9b90d81db78ec0bdbb,12/09/2024
19014-13F,50.0,04/10/2022,Final Close,a4f5c4d53478b017c4319535bb387ab0abd3e33db632afdae4ffd7a6898537c9,12/09/2024
19016-65F,100.0,06/24/2021,Final Close,d3354c8887c97128342ed6d118a81ee53621aaaa8c396ebe04e546d45a4fcb14,12/09/2024
19055-98F,25.0,02/01/2021,First Close,5014ed025ef5e948718aaf44551a1966c593f68fc50237d9f8bebf32971c4d6f,12/09/2024
19064-80F,900.0,07/08/2021,Final Close,9f53791847af45edfe1997aea2453730216dbaa4fc4e292c104699ba83a55b51,12/09/2024
19085-59F,40.0,12/18/2023,Final Close,12ae3493576ff4678d7ee7f36a03144696beec613a6ea0e5420d394716fee62b,12/09/2024
19095-31F,293.0,01/01/2017,Final Close,43f4ea01660164f5acf7731ec2fe9722a532d8f97f2797e80348d2204467a47f,12/09/2024
19100-26F,65.0,08/16/2021,Final Close,e60705703dfd72405d70e081fe4536e00434f819e429d587d500c7b9917b2c4d,12/09/2024
19104-67F,160.0,,First Close,84b464b6c33f1160b9ee7046005db959e744fc8e6161ff7625481df7f98f7c95,12/09/2024
19117-54F,,11/26/2021,First Close,2bd04396bb78f2f4c863c3ac079dfd5c4be464c7e315b2f9d943fba65d459c35,12/09/2024
19117-63F,27.0,06/27/2021,First Close,ab2c40250ef4472ea05a80ce785b02ce7033b118ad01b2f1abdd09a8baa7af0f,12/09/2024
19154-89F,120.0,07/29/2021,Final Close,d5f02e3c477a68dad3a1bbf345426a32e64ace16842c0391aa1bac6ce2669fcd,12/09/2024
19198-54F,,12/31/2020,First Close,21c57a958e7da2a0a1b9c4a7c3b25295c82236fde6c63a023a4443af61cec5b1,12/09/2024
19200-61F,125.0,,First Close,dd9eb972588717afb613dae824f5194911888d449b6d7a3bf6c16e7e56e72f79,12/09/2024
19255-69F,4.0,09/20/2021,First Close,df798d9bf69d4a7289e1abf9f0344451c82bdfe743e1b68f32f7dd6d6be435df,12/09/2024
19303-84F,14.2,,Second Close,7e12d6a0e98b2e23d0c1050f9b6966d0b8a18ade22e4c9a8f6788485d486117d,12/09/2024
19303-84F,5.0,09/04/2021,First Close,940193a7d98a5f1ab6ff591cee15ee0839293768be16140e7cf437bdf7f296b3,12/09/2024
19357-30F,24.56420172,09/06/2021,Final Close,4bbee202599c968dd5004d3113cc86364ba61a851554cff4bcfdc9d0901f80ad,12/09/2024
19413-64F,225.0,12/21/2022,Final Close,c8e8977c009446d015510019d7675f5e584d82f542ad23a34e3fbbe43d55c14b,12/09/2024
19414-36F,150.0,12/21/2022,Final Close,297097a96579109e90f4353b1054f3cd04636061019b55fd8b7b9812bd7fcf4b,12/09/2024
19428-76F,30.0,09/14/2021,Final Close,f25ee98c7c28be4bd10e45fe0f89781a021095f3d06ee76c9d4968dcfb2835bc,12/09/2024
19545-67F,10.0,04/28/2022,Final Close,abdcd68d4a5ab82d3640f9b78f419cc841df5fc9b883e5114419a33cbb11be9d,12/09/2024
19603-72F,324.02348217,12/31/2022,Final Close,1ac1e949e2415323cf580c8d303f9b7a80459ab3d09016502c2b26deee7db979,12/09/2024
19606-78F,250.15239301,01/18/2018,Final Close,b90e36a6f4ea1f74ec8c306fbaa7520096275e524c415de85d2c6cc38d87132f,12/09/2024
19609-03F,4.35,09/14/2021,First Close,7cfe44c7e538cc3dd75e38065fadc5d4684ce4327a35382615048caccbea8218,12/09/2024
19797-58F,,04/01/2022,First Close,e5c06792828ed0969936a840e7defcaf9fe0dbb61d5776089eca32db3c547ec9,12/09/2024
11005-39F,60.0,06/16/2003,Final Close,e3c1a343a43d67fa39993536a233872a840fab41fe25807732f1e5febefe0bfd,12/09/2024
11032-12F,475.0,01/01/2001,Final Close,db00ae453e60a23f3e555f6e8f8974e143033f5cb5182a6f7469ffe04613a074,12/10/2024
11039-23F,85.0,01/01/2002,Final Close,3f0daed1d75dc01ac4bd6a5d3f5264f9efc50bfb9128876fa90c7623593570d2,12/09/2024
11190-16F,1500.0,12/31/2001,Final Close,fec024c022f18077f82e7535c1c5bc1407a5a9fd6c81a168b9f8463ea262a434,12/09/2024
11643-31F,280.0,03/17/2008,Final Close,08b34a191fd99f36943b2f298369eef08ef6ace63f54114eefa1684fcda974d2,12/09/2024
11644-30F,40.9,05/12/2009,Third Close,2053147b99b24b7d62d9423d95df75a4bef0016e52d584050ad43d946b633ef0,12/09/2024
11644-30F,62.0,03/03/2010,Interim Close,c4217aa57f055d53cacdd426a3155eba435aca7de8cf5b5e1ed60256f4a636dc,12/09/2024
11644-30F,102.0,06/22/2010,Final Close,7a40bbbb10d0f28d448d290d9bcec052a2ffeb9c6f4c6879bc2ba25ac7498c75,12/09/2024
11644-30F,34.2,11/26/2008,Second Close,d2ecfad938bec2dcf2ff969ad0fc28f746b18e3eb172e3a8dc4d09701334d854,12/09/2024
11644-30F,20.6,06/10/2008,First Close,222c4e4a2d8d3a0f7f2b8922d98f288f7dae5aba4e4fe225ecb03f5a309198a5,12/09/2024
11711-53F,600.0,10/26/2007,Final Close,3d371bed716a7911cea153e45a3dddb9ac434a7a1a0a222c1b136b6b63ad4872,12/09/2024
11711-62F,115.0,10/26/2007,Final Close,938d7b86e3f6f184eaf49a18c844ba23bcc2469f1db53fb276c2f0355f5f8c39,12/09/2024
11852-83F,284.0,06/28/2006,Final Close,734342b8d7875b23e59897c068ed98e7cfbdfb4f89e6e9a9f8fa993b2c8a07b9,12/09/2024
12040-75F,500.0,08/01/2010,Third Close,110aaaf7f14b8c2f3dccf7e29f447de9c50ef55ab57a6db76e1a581c8b6ea58d,12/09/2024
12513-79F,165.0,03/21/2010,Final Close,56d5cc1cbd9513f9e0c34e72899195b54af735f638fe37ff16c67f9475a76f56,12/09/2024
12567-34F,1000.0,03/01/2009,Final Close,0261d315d4cfa81b2961ef650ad23a97a7b771597e2041ae41890ab6c9157bb8,12/13/2024
12572-20F,100.0,12/01/2013,Final Close,02da4c710079d41458e97afe357a3acaaee3b9dfe4057da4d9e03eed6f977150,12/09/2024
12679-30F,404.0,02/11/2010,Final Close,226c11074c813145033ef4385e753e1f0bca6534ab7db3141ddb6cd326e26ab5,12/13/2024
12701-08F,350.0,07/06/2010,Final Close,f6f3fa2b474e0f25122820ad0e23bb568acd35ae1a23829fceac1725ede6d1b3,12/09/2024
12702-34F,204.0,09/09/2013,First Close,665e619a70c55ab505d33980d7c160229e48799be339ac296b7e3b1921f40659,12/09/2024
12702-34F,300.0,06/13/2014,Final Close,76bab6a7acc1b1515f7f2bdb5c37e2f5e41b05bed389134aa98e977633c2cf86,12/09/2024
12732-31F,8.25,05/23/2010,Final Close,0b30c81d54befbe809fc94507ee8e83292d8aa0b28fe955912634e2e1bcd8f5a,12/09/2024
12742-12F,70.0,08/17/2012,Final Close,d7ed88147f64dd05f36f21a9c64519fed39884b835d8d3abfd5abd4ee5b39301,12/09/2024
12742-12F,,02/01/2011,First Close,f2570b5fe704d1a1f5d56c85c40f3136d1cb3d2cd759cbae6e51cd2d2ff1eb53,12/09/2024
12796-21F,95.525,04/15/2013,Final Close,e093aa3dcd159a14ba3218af9e4e82dc4a06958664a53c99a9758b68f323e049,12/09/2024
13168-09F,1.5,01/01/2001,Final Close,29cb922b4621300ff3f7ff963c5b78097f65f6dbbc31cb251db976169eb16656,12/09/2024
13346-92F,950.0,08/28/2012,Final Close,b4e4936afc50b1c5c0743789ffcd410f06b47f86351c8ef05633bc5367c0baed,12/09/2024
13365-01F,95.0,12/31/2011,Final Close,f4ff7651720ca56864365c59ea9fe06f350bba26dfe7b2fbec13f3e384e7fa1f,12/09/2024
13391-83F,480.0,11/28/2011,Final Close,1475eb7a03ecf06a516a2b45da5e305a010fc82ecc3e8575715e6026dab2f344,12/09/2024
13396-69F,100.0,12/08/2011,Final Close,16903cc5245b2c67bfe47eaf8d3c715780f25bd5358a09761fcb8676f2093694,12/09/2024
13425-40F,317.61188797,09/11/2013,Final Close,a34d9dfac71e91c8ef486f38f28fc56e638ab0aa45d9687fcc67ddcecac61a7d,12/09/2024
13425-40F,154.26253083,01/24/2012,First Close,24b3e47dbfd72b79faec6024c9753cb18f398d00294e88e2427ccc95e61d11a4,12/09/2024
13467-16F,644.0,07/01/2013,Final Close,b2810c5f3d07d6f53ed95e13d26d2feb9cdb5d25076ead117268af78b18402b5,12/09/2024
13474-72F,29.6,12/01/2011,Final Close,4e127f91a9dcfa18b0c01069017871a56ee14e22b3610860e6a64f0871f1b8a2,12/09/2024
13474-81F,44.071,08/14/2013,Final Close,a57770b33b96b18be846ff22e58671e6caf7125a54f2bcefbd08f79c5f805e42,12/09/2024
13475-62F,30.0,12/31/2012,Final Close,a92b1752cc7cf55dc516c230697bf02b69bd2c69b546b0b4bb92e41fe5463ee8,12/09/2024
13476-97F,282.0,04/09/2013,Final Close,b6d35201e12048bb0115a54300a24583ebbaa17dce8879e9689b43ebf6de23e9,12/15/2024
13509-01F,120.97923865,05/15/2012,First Close,ea3025db0b200afddb3e4433c3c09ec786bd28a267e0c8e6f382eab3c56e7387,12/10/2024
13509-01F,176.09664422,05/06/2013,Final Close,b0173f1c8e1936947a02a83609c300efeeb820b3b7aba3d2ce5a32182e05076b,12/10/2024
13528-27F,70.0,03/11/2014,Final Close,be4f8d283a6a6f0a54647e84c2531638cc74d47fa26254a6100a8b192f02d9b6,12/13/2024
13537-09F,224.0,09/18/2012,Second Close,1e80170f8c03c242596bd4db505f00d8c5a76f38a2b77ad5396be0e7cc2fb30c,12/09/2024
13546-45F,150.0,09/07/2012,Final Close,357f1b722c26771fa872deade7563ff770d07cf2b9445398393760cdbca9ac2a,12/09/2024
13549-51F,38.0,08/17/2012,First Close,1fbd41bb0bea1dbca71691f0aa5caa6801a696126dadd3d5b14de217e4308de7,12/09/2024
13574-62F,32.0,03/01/2010,Final Close,4ac0b28934605a5608c9e78896bb670dc2d0951c425c7b6aab018a6f1a78f294,12/09/2024
13592-35F,450.0,08/15/2013,Final Close,5b52507fa1fceaed4662f4f5e3c4176f11aeb0a8cd9ee7f0053a361c661676e4,12/09/2024
13606-39F,230.35277321,05/01/2012,Final Close,553061ebd1a6367782a81af712eccd6ee86a77c92145d8cb27ef935ad46436de,12/09/2024
13626-19F,280.0,03/04/2013,Final Close,2dd67f8d671898f913be42d76da1fb3b12fd00a25719f5d88e6a5a8e230e4394,12/09/2024
13665-52F,22.171717,11/03/2015,Final Close,737f653789803eeaa9e25410690a5ef227259c69894504737624853bf30b08e6,12/09/2024
13803-22F,85.0,09/04/2015,Final Close,e2ac9994e55286637668907d5e78ab4c432676269fd07368d59e3c324f79809f,12/09/2024
13843-45F,31.0,04/16/2015,First Close,3a27b76a98ebd02f8d16cb0223cf3e7cbc349a1ed1e834c0ee93bb9cb8203f2c,12/09/2024
13883-59F,78.64227684,07/01/2014,First Close,25e37ae2eeaac5300232f3435aefd3ca1186413e078e1c90da796c075c2bb76b,12/09/2024
13883-59F,66.77144388,12/31/2014,Final Close,049f2e4d5a2807654f5f172493eddf935ee69aee16efe31703ec710d8097daa5,12/09/2024
13910-50F,35.25,01/20/2014,Final Close,d43c03dfaf101acfb869c97133110721e1b076eed3a4206e1db1257b112fa9d4,12/09/2024
13918-51F,22.0378212,12/01/2015,Final Close,3bbb5b960150da5a232875f84f6235242604cfb3452b5ddd907c46aa13d02981,12/09/2024
13945-15F,860.0,05/05/2015,Final Close,18bca721c8f8b3b699246b0b7fed16d0c30fb6ea70da24689c60b85d1c1ea5e2,12/09/2024
14016-43F,,10/01/2008,Final Close,6ab52a134d44f35632793b49ca0509c84896a17b4097d6d1fd0334f9958cf234,12/09/2024
14029-66F,4.73305566,,First Close,86d7817c76eb1dd4f0c0f058573f12e12388911a5ab585eb3e9991b4135e33c2,12/15/2024
